134.80000000000001,1.0
150.0,1.4002019852646841
175.0,2.2763296563362312
200.0,3.4819359674848389
225.0,5.0941220854743596
250.0,7.1966196171255961
275.0,9.8740278837535431
300.0,13.2095343147412
325.0,17.288991994746599
350.0,22.201180573466754
375.0,28.036681565138061
400.0,34.888160124453911
425.0,42.851093015359822
450.0,52.023910657085899
475.0,62.507663506433815
500.0,74.406171279219734
525.0,87.826179065343041
550.0,102.8774599502855
575.0,119.67283141377423
600.0,138.32838724570635
625.0,158.96378722856079
650.0,181.70244194395528
675.0,206.67165637408959
700.0,234.00290353548698
725.0,263.83213105465057
750.0,296.29998354971787
775.0,331.55199591628184
800.0,369.7388819827558
825.0,411.0168411794474
850.0,455.54775805165417
875.0,503.49936083222519
900.0,555.04547270008925
925.0,610.36626818922798
950.0,669.6484172238861
975.0,733.0851828180887
1000.0,800.87659561604823
1025.0,873.22962344574501
1050.0,950.35830141303131
1075.0,1032.4838397755627
1100.0,1119.8347404919284
1125.0,1212.646903069307
1150.0,1311.1637911351795
1175.0,1415.6366099268803
1200.0,1526.3244125061053
1225.0,1643.4941883438159
1250.0,1767.4209313191834
1275.0,1898.3876888200821
1300.0,2036.6855954184014
1325.0,2182.6138993884711
1350.0,2336.4802765280824
1375.0,2498.601222151231
1400.0,2669.3021967627596
1425.0,2848.9177423410538
1450.0,3037.7913213875204
1475.0,3236.2750643355607
1500.0,3444.7297067574564
1525.0,3663.5245354752647
1550.0,3893.0378638384705
1575.0,4133.6576431506273
1600.0,4385.7816290331357
1625.0,4649.8175178669617
1650.0,4926.1829048374148
1675.0,5215.3051907510744
1700.0,5517.6216222797048
1725.0,5833.5793311178268
1750.0,6163.6354202490966
1775.0,6508.2570541992191
1800.0,6867.9214920258373
1825.0,7243.1161271944247
1850.0,7634.338966915212
1875.0,8042.0992167725817
1900.0,8466.9175016525405
1925.0,8909.3260540956344
1950.0,9369.868404001616
1975.0,9849.0989501398799
2000.0,10347.582940001284
